course_name,course_num,last_name,first_name,a_num,a_per,b_num,b_per,c_num,c_per,d_num,d_per,f_num,f_per,i_num,i_per,s_num,s_per,u_num,u_per,w_num,w_per,o_num,o_per,total_num
EEL-5462 -701-O (18522),18522,Mumcu,Gokhan,3,60.00,1,20.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-3115L-002-L (18575),18575,Ferekides,Christos,4,23.53,8,47.06,2,11.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,17.65,0,0,17
EEL-6506C-001-C (18869),18869,Ghani,Nasir,10,50.00,9,45.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00,0,0,20
EEL-4937 -802-O (18964),18964,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
EEL-6935 -002-C (18978),18978,Castellanos Mier,Alexandro,9,90.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-2161 -701-C (19028),19028,Jeong,Chung Seop,10,33.33,7,23.33,9,30.00,2,6.67,2,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
EGN-3373 -006-C (19333),19333,Ferekides,Christos,16,34.04,16,34.04,10,21.28,2,4.26,2,4.26,0,0.00,0,0.00,0,0.00,1,2.13,0,0,47
EGN-3373 -007-C (19511),19511,Ferekides,Christos,18,40.91,8,18.18,13,29.55,3,6.82,1,2.27,0,0.00,0,0.00,0,0.00,1,2.27,0,0,44
EEE-6277 -001-C (19904),19904,Saddow,Stephen,9,90.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EGN-3060 -001-C (19905),19905,Castellanos Mier,Alexandro,13,35.14,7,18.92,10,27.03,5,13.51,2,5.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0,37
EEL-6935 -012-C (19993),19993,Lu,Zhuo,15,53.57,8,28.57,3,10.71,0,0.00,0,0.00,1,3.57,0,0.00,0,0.00,1,3.57,0,0,28
EEL-6592 -004-C (20031),20031,Arslan,Huseyin,2,40.00,3,60.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-4935 -901-C (20036),20036,Stefanakos,Elias,17,94.44,1,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EEE-6278 -001-C (20141),20141,Wang,Jing,15,75.00,3,15.00,1,5.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EEL-7910 -004-Z (20396),20396,Chang,Jien,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
EEL-3705 -001-C (20809),20809,Castellanos Mier,Alexandro,41,44.09,32,34.41,6,6.45,3,3.23,3,3.23,0,0.00,0,0.00,0,0.00,8,8.60,0,0,93
EEL-3472C-002-C (20813),20813,Parthasarathy,Ashwin Bharadwaj,4,25.00,8,50.00,2,12.50,2,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EEL-4423C-001-C (20837),20837,Dunleavy,Lawrence,6,54.55,4,36.36,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EEL-4423C-002-C (20838),20838,Dunleavy,Lawrence,1,16.67,2,33.33,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EEL-4423C-003-C (20839),20839,Dunleavy,Lawrence,3,50.00,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EEL-4423C-004-C (20840),20840,Dunleavy,Lawrence,2,33.33,3,50.00,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EEL-3472C-003-C (20866),20866,Parthasarathy,Ashwin Bharadwaj,4,25.00,7,43.75,2,12.50,1,6.25,2,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EEL-3472C-004-C (20867),20867,Parthasarathy,Ashwin Bharadwaj,5,31.25,6,37.50,5,31.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EEE-4271 -001-C (20901),20901,Saddow,Stephen,11,73.33,1,6.67,3,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EEL-3705L-001-L (20970),20970,Bhanja,Sanjukta,16,80.00,2,10.00,0,0.00,1,5.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EEL-3705L-002-L (20971),20971,Bhanja,Sanjukta,12,63.16,3,15.79,1,5.26,0,0.00,1,5.26,0,0.00,0,0.00,0,0.00,2,10.53,0,0,19
EEL-3705L-003-L (20972),20972,Bhanja,Sanjukta,11,64.71,5,29.41,0,0.00,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
EEL-4727C-001-C (20973),20973,Sankar,Ravi,7,53.85,5,38.46,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EEL-4241 -001-C (21257),21257,Miao,Zhixin,32,80.00,4,10.00,2,5.00,1,2.50,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
EEL-4740 -001-C (21328),21328,Castellanos Mier,Alexandro,29,78.38,6,16.22,2,5.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,37
EEL-4461 -701-O (21418),21418,Mumcu,Gokhan,2,28.57,1,14.29,2,28.57,0,0.00,1,14.29,1,14.29,0,0.00,0,0.00,0,0.00,0,0,7
EEL-4461 -001-C (21419),21419,Mumcu,Gokhan,5,50.00,2,20.00,3,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-3163C-901-C (22026),22026,Jeong,Chung Seop,30,78.95,5,13.16,1,2.63,1,2.63,1,2.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0,38
EGS-2070 -001-C (22528),22528,Howell,Joel,26,92.86,2,7.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,28
EGS-3072 -001-C (22530),22530,Howell,Joel,29,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,29
EEL-4212 -001-C (22531),22531,Fan,Lingling,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EEL-4206L-002-L (22533),22533,Fan,Lingling,7,87.50,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEL-4206L-003-L (22539),22539,Fan,Lingling,8,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEL-4206L-004-L (22540),22540,Fan,Lingling,5,71.43,2,28.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EEE-6542 -001-C (23207),23207,Rahnamay Naeini,Mahshid,17,54.84,8,25.81,4,12.90,1,3.23,0,0.00,0,0.00,0,0.00,0,0.00,1,3.23,0,0,31
BME-4931 -002-C (23226),23226,Saddow,Stephen,5,83.33,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
BME-6931 -008-C (23227),23227,Saddow,Stephen,7,70.00,3,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-6245 -001-C (23311),23311,Miao,Zhixin,8,88.89,1,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EGS-3071 -001-C (23919),23919,Howell,Joel,49,98.00,0,0.00,1,2.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,50
EEL-2161 -001-C (24379),24379,Jeong,Chung Seop,4,33.33,1,8.33,4,33.33,0,0.00,3,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
EGS-2070 -002-C (25021),25021,Jeong,Chung Seop,23,85.19,2,7.41,0,0.00,0,0.00,1,3.70,0,0.00,0,0.00,0,0.00,1,3.70,0,0,27
EEL-4935 -035-C (25245),25245,Chen,Kwang-Cheng,9,90.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,10.00,0,0,10
EEL-4935 -032-C (25408),25408,Chen,Kwang-Cheng,5,50.00,3,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,20.00,0,0,10
EEL-6787 -300-C (25581),25581,Ghani,Nasir,8,72.73,3,27.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EEL-6787 -301-C (25583),25583,Ghani,Nasir,13,86.67,1,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.67,0,0,15
EEL-6787 -900-C (25584),25584,Ghani,Nasir,43,97.73,1,2.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,44
EEL-6729 -001-C (25601),25601,Galvis,Jorge,6,66.67,3,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EEL-5594L-002-L (25606),25606,Dunleavy,Lawrence,2,28.57,5,71.43,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EEL-6935 -029-C (25717),25717,Moreno,Wilfrido,7,70.00,3,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-4935 -030-O (25807),25807,Uysal,Ismail,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,18,100.00,0,0.00,0,0.00,0,0,18
EEL-6935 -028-C (25820),25820,Arslan,Huseyin,6,46.15,6,46.15,0,0.00,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EEL-6935 -903-C (25821),25821,Arslan,Huseyin,10,50.00,8,40.00,2,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EGN-3000L-701-L (25830),25830,Schlaf,Rudiger,54,54.55,16,16.16,13,13.13,6,6.06,6,6.06,0,0.00,0,0.00,0,0.00,4,4.04,0,0,99
EEE-6542 -900-C (25845),25845,Rahnamay Naeini,Mahshid,5,45.45,3,27.27,3,27.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EEE-4774 -001-C (25933),25933,Yilmaz,Yasin,3,37.50,3,37.50,2,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEE-6777 -001-C (25934),25934,Yilmaz,Yasin,23,79.31,4,13.79,1,3.45,0,0.00,0,0.00,1,3.45,0,0.00,0,0.00,0,0.00,0,0,29
EEL-6935 -906-C (26023),26023,Fawcett,Timothy,1,20.00,1,20.00,3,60.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-4740 -901-C (26036),26036,Castellanos Mier,Alexandro,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-6935 -038-C (26047),26047,Chen,Kwang-Cheng,5,22.73,16,72.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.55,0,0,22
EEL-6935 -909-C (26048),26048,Chen,Kwang-Cheng,1,11.11,7,77.78,1,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EIN-5174 -001-C (17904),17904,Turtletaub,David Robert,20,95.24,0,0.00,0,0.00,0,0.00,1,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
ESI-6635 -001-C (18474),18474,Li,Mingyang,4,66.67,2,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EGN-3000L-003-L (18482),18482,Silva Sotillo,Walter,78,83.87,10,10.75,4,4.30,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.08,0,0,93
EGN-3000L-003I-L (18482),18482,Silva Sotillo,Walter,6,75.00,2,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EGN-3615 -003-C (20919),20919,Chilton,Jamie,52,43.33,40,33.33,9,7.50,1,0.83,6,5.00,0,0.00,0,0.00,0,0.00,12,10.00,0,0,120
EIN-4173 -701-C (20926),20926,Turtletaub,David Robert,20,95.24,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.76,0,0,21
EIN-5174 -701-C (20927),20927,Turtletaub,David Robert,20,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EGN-3443 -703-O (22567),22567,Silva Sotillo,Walter,2,10.00,6,30.00,3,15.00,0,0.00,5,25.00,0,0.00,0,0.00,0,0.00,4,20.00,0,0,20
EGN-3615 -703-C (22569),22569,Chilton,Jamie,20,66.67,9,30.00,1,3.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
EGS-3720 -002-C (22579),22579,Anzalone,Patricia,17,44.74,13,34.21,2,5.26,3,7.89,3,7.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,38
ESI-6410 -901-C (22580),22580,Ghasemi Saghand,Payman,42,89.36,5,10.64,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,47
ESI-6410 -701-C (22581),22581,Ghasemi Saghand,Payman,7,77.78,1,11.11,1,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EIN-6934 -901-C (22689),22689,Gonzalez,Gibert,11,61.11,6,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.56,0,0,18
EGN-3615 -701-C (25130),25130,Weng,Michael,10,40.00,6,24.00,5,20.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,3,12.00,0,0,25
EIN-6520 -001-C (25911),25911,Yalcin,Ali,3,50.00,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EGN-3443 -003-C (10605),10605,Silva Sotillo,Walter,16,16.16,21,21.21,23,23.23,9,9.09,13,13.13,0,0.00,0,0.00,0,0.00,17,17.17,0,0,99
EGN-3443 -002-C (10606),10606,Das,Tapas,38,44.71,21,24.71,10,11.76,3,3.53,9,10.59,0,0.00,0,0.00,0,0.00,4,4.71,0,0,85
EGN-4450 -001-C (10607),10607,Yalcin,Ali,23,22.33,33,32.04,33,32.04,5,4.85,4,3.88,0,0.00,0,0.00,0,0.00,5,4.85,0,0,103
EIN-4333 -001-C (10620),10620,Weng,Michael,28,57.14,15,30.61,6,12.24,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,49
EIN-6319 -901-C (10621),10621,Chilton,Jamie,46,93.88,2,4.08,1,2.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,49
ESI-4221 -001-C (10622),10622,Anzalone,Patricia,10,20.83,19,39.58,11,22.92,4,8.33,4,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,48
EIN-6319 -701-C (10807),10807,Chilton,Jamie,21,91.30,2,8.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,23
EIN-6936 -701-O (10808),10808,Reeves,Kingsley,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EIN-5350 -901-C (11105),11105,Reeves,Kingsley,25,47.17,14,26.42,7,13.21,1,1.89,3,5.66,2,3.77,0,0.00,0,0.00,1,1.89,0,0,53
EIN-5350 -701-C (11106),11106,Reeves,Kingsley,15,68.18,5,22.73,1,4.55,0,0.00,1,4.55,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EGN-3615 -001-C (11266),11266,Weng,Michael,20,31.25,16,25.00,7,10.94,5,7.81,10,15.63,0,0.00,0,0.00,0,0.00,6,9.38,0,0,64
EGN-3443 -701-C (11268),11268,Savachkin,Aliaksei,112,64.74,33,19.08,17,9.83,3,1.73,3,1.73,0,0.00,0,0.00,0,0.00,5,2.89,0,0,173
EIN-4333 -701-C (11275),11275,Weng,Michael,4,36.36,4,36.36,2,18.18,0,0.00,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EIN-4601C-001-C (11485),11485,Lai-Yuen,Susana,5,31.25,4,25.00,6,37.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.25,0,0,16
EIN-4601C-002-C (11486),11486,Lai-Yuen,Susana,8,61.54,2,15.38,1,7.69,1,7.69,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EIN-4601C-701-C (11744),11744,Lai-Yuen,Susana,1,20.00,1,20.00,3,60.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ESI-4221 -701-C (11864),11864,Anzalone,Patricia,3,20.00,2,13.33,5,33.33,0,0.00,5,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EIN-4891 -001-C (12003),12003,Baez Toro,Eduardo,16,28.07,24,42.11,16,28.07,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.75,0,0,57
EIN-5182 -901-C (12072),12072,Chilton,Jamie,42,89.36,4,8.51,1,2.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,47
EIN-5182 -701-C (12073),12073,Chilton,Jamie,17,85.00,1,5.00,0,0.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,1,5.00,0,0,20
ESI-4313 -701-C (12076),12076,Savachkin,Aliaksei,49,79.03,11,17.74,1,1.61,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.61,0,0,62
EIN-6936 -003-C (12801),12801,Das,Tapas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,14,100.00,0,0.00,0,0.00,0,0,14
EIN-6936 -004-C (13642),13642,Reeves,Kingsley,8,72.73,2,18.18,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,9.09,0,0,11
EIN-4601C-003-C (15573),15573,Lai-Yuen,Susana,4,30.77,7,53.85,2,15.38,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EGN-3443 -702-O (16306),16306,Das,Tapas,1,3.45,15,51.72,9,31.03,1,3.45,3,10.34,0,0.00,0,0.00,0,0.00,0,0.00,0,0,29
EIN-6935 -703-O (16321),16321,Singh,Derek,13,86.67,1,6.67,1,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
EIN-4933 -801-O (16676),16676,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
EIN-6935 -002-C (16677),16677,Jiang,Lin,16,88.89,1,5.56,1,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EIN-6936 -001-C (16681),16681,Shah,Ankit,13,81.25,3,18.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EGN-3615 -002-C (17166),17166,Weng,Michael,18,37.50,15,31.25,7,14.58,3,6.25,1,2.08,0,0.00,0,0.00,0,0.00,4,8.33,0,0,48
EIN-4453 -701-C (17886),17886,Reeves,Kingsley,5,71.43,2,28.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EIN-4601C-703-C (17888),17888,Lai-Yuen,Susana,2,28.57,2,28.57,3,42.86,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
ESI-4620 -001-C (17889),17889,Silva Sotillo,Walter,17,32.69,27,51.92,5,9.62,2,3.85,0,0.00,0,0.00,0,0.00,0,0.00,1,1.92,0,0,52
ESI-4620 -701-C (17890),17890,Silva Sotillo,Walter,2,10.53,9,47.37,6,31.58,1,5.26,0,0.00,0,0.00,0,0.00,0,0.00,1,5.26,0,0,19
ESI-4607 -001-C (17891),17891,Shah,Ankit,23,57.50,15,37.50,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.50,0,0,40
ESI-4607 -701-C (17892),17892,Shah,Ankit,7,41.18,9,52.94,0,0.00,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
EGN-3615 -702-C (17893),17893,Weng,Michael,12,27.91,11,25.58,4,9.30,1,2.33,10,23.26,0,0.00,0,0.00,0,0.00,5,11.63,0,0,43
EGS-3720 -702-O (17895),17895,Anzalone,Patricia,12,26.09,18,39.13,4,8.70,2,4.35,6,13.04,0,0.00,0,0.00,0,0.00,4,8.70,0,0,46
EGN-4450 -701-C (17896),17896,Yalcin,Ali,11,23.91,15,32.61,14,30.43,3,6.52,1,2.17,0,0.00,0,0.00,0,0.00,2,4.35,0,0,46
EIN-4180 -701-C (17897),17897,Chilton,Jamie,12,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
EIN-4180 -901-C (17898),17898,Chilton,Jamie,9,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
ESI-6340 -701-C (17900),17900,Savachkin,Aliaksei,34,89.47,3,7.89,1,2.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,38
EIN-6336 -001-C (17901),17901,Weng,Michael,10,76.92,2,15.38,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EIN-4173 -001-C (17903),17903,Turtletaub,David Robert,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
